"","1.1","1.2","1.3","1.4","1.5","2.2","2.3","2.4","2.5","2.6","3.1","3.2","3.3","3.4","4.1","4.2","5.1","5.2","5.3","5.4","6.2","6.3","6.4","6.5","7.2","7.3","7.4","7.5","8.1","8.2","12.2","12.3","13.1","13.2","16.2","16.3","17.1","17.2"
"Piciformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pilosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103092783505155,0,0,0,0,0,0,0
"Pleuronectiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0.0035377358490566,0,0,0.0132450331125828,0,0,0,0,0,0.0153846153846154,0,0,0
"Podicipediformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0,0,0,0,0,0,0,0,0,0,0
"Polypteriformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662251655629139,0,0,0,0,0,0,0,0,0
"Primates",0,0,0,0,0,0,0,0.19047619047619,0,0,0.107142857142857,0.0869565217391304,0,0,0,0,0,0,0,0.0145985401459854,0,0.075,0.025,0,0,0.0106132075471698,0.0166666666666667,0.0135135135135135,0.0231788079470199,0.107142857142857,0.0206185567010309,0.0405405405405405,0.04,0.0087719298245614,0,0,0,0.027027027027027
"Pristiformes.Rhiniformes.group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117924528301887,0,0,0,0,0,0,0,0,0,0,0,0
"Procellariiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117924528301887,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0
"Psittaciformes",0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0.00471698113207547,0,0.0027027027027027,0,0,0,0,0,0.0087719298245614,0,0,0,0
"Rajiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035377358490566,0,0,0,0,0,0,0,0,0,0,0,0
"Rodentia",0,0,0,0,0,0.1,0.0392156862745098,0.19047619047619,0.0166666666666667,0,0,0.173913043478261,0.0666666666666667,0,0,0,0,0,0.0256410256410256,0.0072992700729927,0,0.025,0.05,0,0.0163934426229508,0.0507075471698113,0.133333333333333,0.0459459459459459,0.0298013245033113,0.0773809523809524,0.0103092783505155,0.0135135135135135,0.06,0.0350877192982456,0.0153846153846154,0,0.0298507462686567,0.027027027027027
"Salmoniformes",0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117924528301887,0,0,0,0,0,0,0,0,0,0,0,0
"Scombriformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0.0307692307692308,0,0,0
"Siluriformes",0,0,0,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0.00680272108843537,0.0181818181818182,0,0,0,0,0,0,0.0327868852459016,0.0141509433962264,0,0.0351351351351351,0.0033112582781457,0,0.0206185567010309,0.0202702702702703,0,0.0614035087719298,0.0230769230769231,0,0,0
"Spariformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0.0072992700729927,0,0,0,0,0,0,0,0.0135135135135135,0,0.0297619047619048,0,0,0,0,0,0,0,0
"Sphenisciformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.0035377358490566,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0
