Accession#,Reads,DescriptionDepth,Description,Library,Barcode Label,Barcode,Sample,Depth,Taxonomy,Kingdom,Phyllum,Class,Order,Family,Genus,Species,Proportion of Reads
EU547117.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Lepidosauria;Squamata;Elapidae;Rhinoplocephalus;Rhinoplocephalus bicolor,Eukaryota,Chordata,Lepidosauria,Squamata,Elapidae,Rhinoplocephalus,Rhinoplocephalus bicolor,0.013888889
KJ484220.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Lepidosauria;Squamata;Phyllodactylidae;Homonota;Homonota rupicola,Eukaryota,Chordata,Lepidosauria,Squamata,Phyllodactylidae,Homonota,Homonota rupicola,0.013888889
EF396339.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Cruziohyla;Cruziohyla calcarifer,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Cruziohyla,Cruziohyla calcarifer,0.013888889
AF128234.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Marmosops;Marmosops dorothea,Eukaryota,Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops dorothea,0.013888889
KU159666.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Selaroides;Selaroides leptolepis,Eukaryota,Chordata,Actinopteri,Carangiformes,Carangidae,Selaroides,Selaroides leptolepis,0.013888889
LC277982.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Actinopteri;Chaetodontiformes;Leiognathidae;Equulites;Equulites leuciscus,Eukaryota,Chordata,Actinopteri,Chaetodontiformes,Leiognathidae,Equulites,Equulites leuciscus,0.013888889
AP011445.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Actinopteri;Cypriniformes;Nemacheilidae;Schistura;Schistura corica,Eukaryota,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Schistura,Schistura corica,0.013888889
LC146153.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus lucidus,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus lucidus,0.013888889
LC049819.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Bollmannia;Bollmannia boqueronensis,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Bollmannia,Bollmannia boqueronensis,0.013888889
KX381323.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Mammalia;Chiroptera;Thyropteridae;Thyroptera;Thyroptera discifera,Eukaryota,Chordata,Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera discifera,0.013888889
KP125951.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Mammalia;Pholidota;Manidae;Manis;Manis temminckii,Eukaryota,Chordata,Mammalia,Pholidota,Manidae,Manis,Manis temminckii,0.013888889
KJ184305.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus;Trachinotus blochii,Eukaryota,Chordata,Actinopteri,Carangiformes,Carangidae,Trachinotus,Trachinotus blochii,0.013888889
JX242902.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Actinopteri;Notacanthiformes;Halosauridae;Halosaurus;Halosaurus carinicauda,Eukaryota,Chordata,Actinopteri,Notacanthiformes,Halosauridae,Halosaurus,Halosaurus carinicauda,0.013888889
AP018066.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Schismatogobius;Schismatogobius marmoratus,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Schismatogobius,Schismatogobius marmoratus,0.013888889
AP002924.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Actinopteri;Lampriformes;Lampridae;Lampris;Lampris guttatus,Eukaryota,Chordata,Actinopteri,Lampriformes,Lampridae,Lampris,Lampris guttatus,0.013888889
AF154051.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.3,Barcode 3,2.3,200,Eukaryota;Chordata;Amphibia;Gymnophiona;Typhlonectidae;Typhlonectes;Typhlonectes natans,Eukaryota,Chordata,Amphibia,Gymnophiona,Typhlonectidae,Typhlonectes,Typhlonectes natans,0.013888889
XM_024928778.1,4,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Mammalia;Primates;Hominidae;Pan;Pan paniscus,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Pan,Pan paniscus,0.055555556
EU314491.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Desmognathus;Desmognathus marmoratus,Eukaryota,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus marmoratus,0.013888889
NC_041578.1,2,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Aves;Gruiformes;Rallidae;Rallus;Rallus aquaticus,Eukaryota,Chordata,Aves,Gruiformes,Rallidae,Rallus,Rallus aquaticus,0.027777778
JN117724.1,2,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Plestiodon;Plestiodon chinensis,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Plestiodon,Plestiodon chinensis,0.027777778
KX755321.1,3,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Mammalia;Rodentia;Echimyidae;Proechimys;Proechimys roberti,Eukaryota,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys roberti,0.041666667
EU167084.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Aves;Apodiformes;Trochilidae;Phaethornis;Phaethornis syrmatophorus,Eukaryota,Chordata,Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis syrmatophorus,0.013888889
MG924467.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Coregonus;Coregonus sardinella,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Coregonus,Coregonus sardinella,0.013888889
KX381688.1,2,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Mammalia;Chiroptera;Emballonuridae;Peropteryx;Peropteryx kappleri,Eukaryota,Chordata,Mammalia,Chiroptera,Emballonuridae,Peropteryx,Peropteryx kappleri,0.027777778
AY227562.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Mammalia;Rodentia;Sciuridae;Eoglaucomys;Eoglaucomys fimbriatus,Eukaryota,Chordata,Mammalia,Rodentia,Sciuridae,Eoglaucomys,Eoglaucomys fimbriatus,0.013888889
MF537252.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Mugilogobius;Mugilogobius myxodermus,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Mugilogobius,Mugilogobius myxodermus,0.013888889
KX381731.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Monodelphis;Monodelphis touan,Eukaryota,Chordata,Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis touan,0.013888889
FJ215054.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Actinopteri;Gadiformes;Merlucciidae;Merluccius;Merluccius gayi,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius gayi,0.013888889
AB370891.1,1,"Site 2, Keiahoe/Hawai'I (200m)","Site 2, Keiahoe/Hawai'i",Lib2,Seq2.4,Barcode 4,2.4,200,Eukaryota;Chordata;Actinopteri;Beloniformes;Adrianichthyidae;Oryzias;Oryzias sarasinorum,Eukaryota,Chordata,Actinopteri,Beloniformes,Adrianichthyidae,Oryzias,Oryzias sarasinorum,0.013888889
EF364262.1,6,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.7,Barcode 7,3.1,400,Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Rhinella;Rhinella margaritifera,Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella margaritifera,0.117647059
LC021002.1,4,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.7,Barcode 7,3.1,400,Eukaryota;Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia ardesiaca,Eukaryota,Chordata,Actinopteri,Argentiniformes,Microstomatidae,Nansenia,Nansenia ardesiaca,0.078431373
LC069496.1,6,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.7,Barcode 7,3.1,400,Eukaryota;Chordata;Actinopteri;Argentiniformes;Microstomatidae;Xenophthalmichthys;Xenophthalmichthys danae,Eukaryota,Chordata,Actinopteri,Argentiniformes,Microstomatidae,Xenophthalmichthys,Xenophthalmichthys danae,0.117647059
DQ915303.1,2,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.7,Barcode 7,3.1,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Calyptotis;Calyptotis ruficauda,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Calyptotis,Calyptotis ruficauda,0.039215686
AY315471.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.7,Barcode 7,3.1,400,Eukaryota;Chordata;Lepidosauria;Squamata;Gerrhosauridae;Zonosaurus;Zonosaurus sp. MMB-2003,Eukaryota,Chordata,Lepidosauria,Squamata,Gerrhosauridae,Zonosaurus,Zonosaurus sp. MMB-2003,0.019607843
KC757399.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.7,Barcode 7,3.1,400,Eukaryota;Chordata;Mammalia;Primates;Cebidae;Leontopithecus;Leontopithecus rosalia,Eukaryota,Chordata,Mammalia,Primates,Cebidae,Leontopithecus,Leontopithecus rosalia,0.019607843
LT599484.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.7,Barcode 7,3.1,400,Eukaryota;Chordata;;Testudines;Testudinidae;Chelonoidis;Chelonoidis chilensis,Eukaryota,Chordata,Unclassified,Testudines,Testudinidae,Chelonoidis,Chelonoidis chilensis,0.019607843
AB974663.1,2,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.7,Barcode 7,3.1,400,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Trimma;Trimma marinae,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Trimma,Trimma marinae,0.039215686
XM_024928778.1,2,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.7,Barcode 7,3.1,400,Eukaryota;Chordata;Mammalia;Primates;Hominidae;Pan;Pan paniscus,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Pan,Pan paniscus,0.039215686
AY513118.1,2,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.7,Barcode 7,3.1,400,Eukaryota;Chordata;Aves;Apodiformes;Apodidae;Collocalia;Collocalia linchi,Eukaryota,Chordata,Aves,Apodiformes,Apodidae,Collocalia,Collocalia linchi,0.039215686
AF448017.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.7,Barcode 7,3.1,400,Eukaryota;Chordata;Chondrichthyes;Chimaeriformes;Rhinochimaeridae;Rhinochimaera;Rhinochimaera africana,Eukaryota,Chordata,Chondrichthyes,Chimaeriformes,Rhinochimaeridae,Rhinochimaera,Rhinochimaera africana,0.019607843
EF364262.1,3,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Rhinella;Rhinella margaritifera,Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella margaritifera,0.058823529
AJ389538.1,4,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Mammalia;Rodentia;Anomaluridae;Idiurus;Idiurus macrotis,Eukaryota,Chordata,Mammalia,Rodentia,Anomaluridae,Idiurus,Idiurus macrotis,0.078431373
CP011900.1,2,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis canadensis,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis canadensis,0.039215686
KY117602.1,2,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Presbytis;Presbytis melalophos,Eukaryota,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis,Presbytis melalophos,0.039215686
EF493351.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Amphibia;Anura;Strabomantidae;Pristimantis;Pristimantis bromeliaceus,Eukaryota,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,Pristimantis bromeliaceus,0.019607843
KF540158.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Amphibia;Gymnophiona;Siphonopidae;Luetkenotyphlus;Luetkenotyphlus brasiliensis,Eukaryota,Chordata,Amphibia,Gymnophiona,Siphonopidae,Luetkenotyphlus,Luetkenotyphlus brasiliensis,0.019607843
NC_044125.1,2,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Dactyloidae;Anolis;Anolis punctatus,Eukaryota,Chordata,Lepidosauria,Squamata,Dactyloidae,Anolis,Anolis punctatus,0.039215686
FJ598860.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Leptomona;Leptomona russica,Eukaryota,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Leptomona,Leptomona russica,0.019607843
AB032029.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Actinopteri;Syngnathiformes;Syngnathidae;Hippocampus;Hippocampus cf. sindonis,Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,Hippocampus cf. sindonis,0.019607843
LC104366.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Coptostomabarbus;Coptostomabarbus wittei,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Coptostomabarbus,Coptostomabarbus wittei,0.019607843
LC036703.1,2,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.039215686
JQ837983.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;;Testudines;Trionychidae;Pelodiscus;Pelodiscus sinensis,Eukaryota,Chordata,Unclassified,Testudines,Trionychidae,Pelodiscus,Pelodiscus sinensis,0.019607843
JF712657.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton guanxiensis,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton guanxiensis,0.019607843
AF417341.1,1,"Site 3, Cyclonic Eddy (400m)","Site 3, Cyclonic Eddy",Lib2,Seq2.9,Barcode 9,3.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella hualiensis,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinella,Sardinella hualiensis,0.019607843
FJ598860.1,2,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.10,Barcode 10,3.3,200,Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Leptomona;Leptomona russica,Eukaryota,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Leptomona,Leptomona russica,0.111111111
KJ504942.1,1,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.10,Barcode 10,3.3,200,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Ctenotus;Ctenotus orientalis,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Ctenotus,Ctenotus orientalis,0.055555556
HM755882.1,1,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.10,Barcode 10,3.3,200,Eukaryota;Chordata;Aves;Psittaciformes;Psittacidae;Forpus;Forpus modestus,Eukaryota,Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus modestus,0.055555556
AY915998.1,1,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.10,Barcode 10,3.3,200,Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Iranodon;Iranodon persicus,Eukaryota,Chordata,Amphibia,Caudata,Hynobiidae,Iranodon,Iranodon persicus,0.055555556
HQ711552.1,2,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.10,Barcode 10,3.3,200,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton fuzhongensis,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton fuzhongensis,0.111111111
LC104762.1,2,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.10,Barcode 10,3.3,200,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Plestiodon;Plestiodon finitimus,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Plestiodon,Plestiodon finitimus,0.111111111
AY141134.1,1,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.10,Barcode 10,3.3,200,Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Gazella;Gazella subgutturosa,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Gazella subgutturosa,0.055555556
AF090180.1,1,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.10,Barcode 10,3.3,200,Eukaryota;Chordata;Lepidosauria;Squamata;Diplodactylidae;Strophurus;Strophurus intermedius,Eukaryota,Chordata,Lepidosauria,Squamata,Diplodactylidae,Strophurus,Strophurus intermedius,0.055555556
KP644348.1,1,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.10,Barcode 10,3.3,200,Eukaryota;Chordata;Actinopteri;Gadiformes;Gadidae;Micromesistius;Micromesistius poutassou,Eukaryota,Chordata,Actinopteri,Gadiformes,Gadidae,Micromesistius,Micromesistius poutassou,0.055555556
JX520488.1,1,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.10,Barcode 10,3.3,200,Eukaryota;Chordata;Mammalia;Rodentia;Geomyidae;Thomomys;Thomomys sheldoni,Eukaryota,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys sheldoni,0.055555556
JF712657.1,2,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.10,Barcode 10,3.3,200,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton guanxiensis,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton guanxiensis,0.111111111
AY726777.1,1,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.11,Barcode 11,3.4,200,Eukaryota;Chordata;Mammalia;Artiodactyla;Tayassuidae;Pecari;Pecari tajacu,Eukaryota,Chordata,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,0.055555556
LC036703.1,1,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.11,Barcode 11,3.4,200,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.055555556
HQ711552.1,1,"Site 3, Cyclonic Eddy (200m)","Site 3, Cyclonic Eddy",Lib2,Seq2.11,Barcode 11,3.4,200,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton fuzhongensis,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton fuzhongensis,0.055555556
AP006047.1,3,"Site 4, Eddy Convergence (400m)","Site 4, Eddy Convergence",Lib2,Seq2.12,Barcode 12,4.1,400,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Molidae;Ranzania;Ranzania laevis,Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Molidae,Ranzania,Ranzania laevis,0.065217391
LC020924.1,5,"Site 4, Eddy Convergence (400m)","Site 4, Eddy Convergence",Lib2,Seq2.12,Barcode 12,4.1,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.108695652
AB016689.1,4,"Site 4, Eddy Convergence (400m)","Site 4, Eddy Convergence",Lib2,Seq2.12,Barcode 12,4.1,400,Eukaryota;Chordata;Actinopteri;Cypriniformes;Acheilognathidae;Rhodeus;Rhodeus atremius,Eukaryota,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Rhodeus,Rhodeus atremius,0.086956522
AY395854.1,2,"Site 4, Eddy Convergence (400m)","Site 4, Eddy Convergence",Lib2,Seq2.12,Barcode 12,4.1,400,Eukaryota;Chordata;Mammalia;Chiroptera;Megadermatidae;Macroderma;Macroderma gigas,Eukaryota,Chordata,Mammalia,Chiroptera,Megadermatidae,Macroderma,Macroderma gigas,0.043478261
AY039130.1,1,"Site 4, Eddy Convergence (400m)","Site 4, Eddy Convergence",Lib2,Seq2.12,Barcode 12,4.1,400,Eukaryota;Chordata;Lepidosauria;Squamata;Colubridae;Platyceps;Platyceps florulentus,Eukaryota,Chordata,Lepidosauria,Squamata,Colubridae,Platyceps,Platyceps florulentus,0.02173913
LC421677.1,1,"Site 4, Eddy Convergence (400m)","Site 4, Eddy Convergence",Lib2,Seq2.12,Barcode 12,4.1,400,Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Vellitor;Vellitor centropomus,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Vellitor,Vellitor centropomus,0.02173913
LC421674.1,1,"Site 4, Eddy Convergence (400m)","Site 4, Eddy Convergence",Lib2,Seq2.12,Barcode 12,4.1,400,Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Pseudoblennius;Pseudoblennius marmoratus,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Pseudoblennius,Pseudoblennius marmoratus,0.02173913
LC026620.1,1,"Site 4, Eddy Convergence (400m)","Site 4, Eddy Convergence",Lib2,Seq2.12,Barcode 12,4.1,400,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Saloptia;Saloptia powelli,Eukaryota,Chordata,Actinopteri,Perciformes,Serranidae,Saloptia,Saloptia powelli,0.02173913
JQ707059.1,1,"Site 4, Eddy Convergence (400m)","Site 4, Eddy Convergence",Lib3,Seq3.1,Barcode 1,4.2,400,Eukaryota;Chordata;Actinopteri;;Pomacentridae;Stegastes;Stegastes adustus,Eukaryota,Chordata,Actinopteri,,Pomacentridae,Stegastes,Stegastes adustus,0.02173913
